run,repetition,Module,Name,
Third-n2-0-20191016-17:04:31-1552,0,Pizza.sink,lifeTime:mean,1664.2263462017
Third-n2-1-20191016-17:04:32-12940,1,Pizza.sink,lifeTime:mean,1463.5890471167
Third-n2-10-20191016-17:04:47-7760,10,Pizza.sink,lifeTime:mean,1555.6278462482
Third-n2-11-20191016-17:04:49-12004,11,Pizza.sink,lifeTime:mean,1650.030699707
Third-n2-12-20191016-17:04:51-1964,12,Pizza.sink,lifeTime:mean,1655.2871928084
Third-n2-13-20191016-17:04:53-6900,13,Pizza.sink,lifeTime:mean,1645.8876726486
Third-n2-14-20191016-17:04:55-14444,14,Pizza.sink,lifeTime:mean,1768.8991329934
Third-n2-15-20191016-17:04:56-1836,15,Pizza.sink,lifeTime:mean,1497.5764740604
Third-n2-16-20191016-17:04:58-10488,16,Pizza.sink,lifeTime:mean,1753.9766109113
Third-n2-17-20191016-17:05:00-4800,17,Pizza.sink,lifeTime:mean,1839.9609296982
Third-n2-18-20191016-17:05:02-9352,18,Pizza.sink,lifeTime:mean,1600.4096291833
Third-n2-19-20191016-17:05:04-14456,19,Pizza.sink,lifeTime:mean,1516.1670245077
Third-n2-2-20191016-17:04:33-1684,2,Pizza.sink,lifeTime:mean,1714.2115523191
Third-n2-3-20191016-17:04:34-8560,3,Pizza.sink,lifeTime:mean,1610.8789617251
Third-n2-4-20191016-17:04:36-14220,4,Pizza.sink,lifeTime:mean,1602.4883563589
Third-n2-5-20191016-17:04:37-8748,5,Pizza.sink,lifeTime:mean,1858.2246335024
Third-n2-6-20191016-17:04:39-11644,6,Pizza.sink,lifeTime:mean,1739.722872453
Third-n2-7-20191016-17:04:41-14952,7,Pizza.sink,lifeTime:mean,1573.5352693476
Third-n2-8-20191016-17:04:44-2476,8,Pizza.sink,lifeTime:mean,1661.9905852162
Third-n2-9-20191016-17:04:45-8596,9,Pizza.sink,lifeTime:mean,1511.9948337989
