run,repetition,Module,Name,
Second-n5-0-20191016-17:04:24-13320,0,Pizza.sink,lifeTime:min,0.000238414938
Second-n5-1-20191016-17:04:26-8864,1,Pizza.sink,lifeTime:min,0.000669710928
Second-n5-10-20191016-17:04:39-14852,10,Pizza.sink,lifeTime:min,0.000646076967
Second-n5-11-20191016-17:04:42-14740,11,Pizza.sink,lifeTime:min,0.000105316949
Second-n5-12-20191016-17:04:44-2824,12,Pizza.sink,lifeTime:min,0.000755772275
Second-n5-13-20191016-17:04:46-15128,13,Pizza.sink,lifeTime:min,5.3839492e-005
Second-n5-14-20191016-17:04:48-14972,14,Pizza.sink,lifeTime:min,0.000149139231
Second-n5-15-20191016-17:04:51-15044,15,Pizza.sink,lifeTime:min,0.000229404222
Second-n5-16-20191016-17:04:55-5588,16,Pizza.sink,lifeTime:min,0.000241604506
Second-n5-17-20191016-17:04:56-8620,17,Pizza.sink,lifeTime:min,8.3787033e-005
Second-n5-18-20191016-17:04:59-8592,18,Pizza.sink,lifeTime:min,0.0005164608
Second-n5-19-20191016-17:05:02-15356,19,Pizza.sink,lifeTime:min,0.000419196374
Second-n5-2-20191016-17:04:27-15048,2,Pizza.sink,lifeTime:min,0.000135950996
Second-n5-3-20191016-17:04:28-9176,3,Pizza.sink,lifeTime:min,1.3781821e-005
Second-n5-4-20191016-17:04:29-2900,4,Pizza.sink,lifeTime:min,0.001034399827
Second-n5-5-20191016-17:04:31-15356,5,Pizza.sink,lifeTime:min,3.109993e-006
Second-n5-6-20191016-17:04:32-11044,6,Pizza.sink,lifeTime:min,0.000533133816
Second-n5-7-20191016-17:04:34-4284,7,Pizza.sink,lifeTime:min,4.6559033e-005
Second-n5-8-20191016-17:04:35-14876,8,Pizza.sink,lifeTime:min,1.349497e-005
Second-n5-9-20191016-17:04:37-2336,9,Pizza.sink,lifeTime:min,6.7674238e-005
