run,repetition,Module,Name,
Third-n2-0-20191108-15:10:02-5468,0,Pizza.EntryQueueU2,queueLength:mean,3875.9773386034
Third-n2-10-20191108-15:11:09-4596,10,Pizza.EntryQueueU2,queueLength:mean,4124.8215488215
Third-n2-11-20191108-15:11:18-11096,11,Pizza.EntryQueueU2,queueLength:mean,4191.7355999168
Third-n2-12-20191108-15:11:24-7916,12,Pizza.EntryQueueU2,queueLength:mean,3826.5961629435
Third-n2-13-20191108-15:11:27-8584,13,Pizza.EntryQueueU2,queueLength:mean,4191.3042780749
Third-n2-14-20191108-15:11:30-7636,14,Pizza.EntryQueueU2,queueLength:mean,4455.6943610635
Third-n2-15-20191108-15:11:33-8364,15,Pizza.EntryQueueU2,queueLength:mean,4098.4867059385
Third-n2-16-20191108-15:11:37-4440,16,Pizza.EntryQueueU2,queueLength:mean,4070.0411481227
Third-n2-17-20191108-15:11:40-10192,17,Pizza.EntryQueueU2,queueLength:mean,4369.8274532284
Third-n2-18-20191108-15:11:43-2116,18,Pizza.EntryQueueU2,queueLength:mean,4287.770090245
Third-n2-19-20191108-15:11:45-9468,19,Pizza.EntryQueueU2,queueLength:mean,4209.1927041607
Third-n2-1-20191108-15:10:11-7104,1,Pizza.EntryQueueU2,queueLength:mean,4166.8421810809
Third-n2-2-20191108-15:10:17-5300,2,Pizza.EntryQueueU2,queueLength:mean,4002.9454622923
Third-n2-3-20191108-15:10:24-11876,3,Pizza.EntryQueueU2,queueLength:mean,4008.6953497084
Third-n2-4-20191108-15:10:29-4504,4,Pizza.EntryQueueU2,queueLength:mean,3910.3569266713
Third-n2-5-20191108-15:10:35-7932,5,Pizza.EntryQueueU2,queueLength:mean,4409.2045027134
Third-n2-6-20191108-15:10:41-2252,6,Pizza.EntryQueueU2,queueLength:mean,4124.2976436325
Third-n2-7-20191108-15:10:48-2800,7,Pizza.EntryQueueU2,queueLength:mean,4332.3508573886
Third-n2-8-20191108-15:10:55-2836,8,Pizza.EntryQueueU2,queueLength:mean,4150.8200801519
Third-n2-9-20191108-15:11:05-4808,9,Pizza.EntryQueueU2,queueLength:mean,4108.9885177453
