run,repetition,Module,Name,
Second-n2-0-20191016-17:03:15-14860,0,Pizza.sink,lifeTimeU1:mean,4.4779322728312
Second-n2-1-20191016-17:03:18-6176,1,Pizza.sink,lifeTimeU1:mean,4.3542188717875
Second-n2-10-20191016-17:03:35-15220,10,Pizza.sink,lifeTimeU1:mean,4.3673107782834
Second-n2-11-20191016-17:03:38-14752,11,Pizza.sink,lifeTimeU1:mean,4.4169734508263
Second-n2-12-20191016-17:03:40-15280,12,Pizza.sink,lifeTimeU1:mean,4.5154443272207
Second-n2-13-20191016-17:03:42-10740,13,Pizza.sink,lifeTimeU1:mean,4.8680313032571
Second-n2-14-20191016-17:03:44-1888,14,Pizza.sink,lifeTimeU1:mean,4.2671516327413
Second-n2-15-20191016-17:03:47-5724,15,Pizza.sink,lifeTimeU1:mean,4.4716141173434
Second-n2-16-20191016-17:03:48-8640,16,Pizza.sink,lifeTimeU1:mean,4.9704439455714
Second-n2-17-20191016-17:03:52-12156,17,Pizza.sink,lifeTimeU1:mean,4.5121566460141
Second-n2-18-20191016-17:03:54-1480,18,Pizza.sink,lifeTimeU1:mean,4.5525871489642
Second-n2-19-20191016-17:03:56-5568,19,Pizza.sink,lifeTimeU1:mean,4.3252617290909
Second-n2-2-20191016-17:03:19-7748,2,Pizza.sink,lifeTimeU1:mean,4.4085934604669
Second-n2-3-20191016-17:03:21-7648,3,Pizza.sink,lifeTimeU1:mean,4.6344126228587
Second-n2-4-20191016-17:03:24-3624,4,Pizza.sink,lifeTimeU1:mean,4.7292363562103
Second-n2-5-20191016-17:03:25-15212,5,Pizza.sink,lifeTimeU1:mean,4.6866847678125
Second-n2-6-20191016-17:03:28-14148,6,Pizza.sink,lifeTimeU1:mean,4.1685936441431
Second-n2-7-20191016-17:03:30-10968,7,Pizza.sink,lifeTimeU1:mean,4.6598447701801
Second-n2-8-20191016-17:03:32-1328,8,Pizza.sink,lifeTimeU1:mean,4.835388585208
Second-n2-9-20191016-17:03:34-15236,9,Pizza.sink,lifeTimeU1:mean,4.2579845168713
