run,repetition,Module,Name,
Second-n2-0-20191016-17:03:15-14860,0,Pizza.sink,lifeTimeU2:mean,44.59834953713
Second-n2-1-20191016-17:03:18-6176,1,Pizza.sink,lifeTimeU2:mean,34.404702361536
Second-n2-10-20191016-17:03:35-15220,10,Pizza.sink,lifeTimeU2:mean,43.539592883249
Second-n2-11-20191016-17:03:38-14752,11,Pizza.sink,lifeTimeU2:mean,37.138588590441
Second-n2-12-20191016-17:03:40-15280,12,Pizza.sink,lifeTimeU2:mean,36.943707981846
Second-n2-13-20191016-17:03:42-10740,13,Pizza.sink,lifeTimeU2:mean,48.666119780329
Second-n2-14-20191016-17:03:44-1888,14,Pizza.sink,lifeTimeU2:mean,37.931430132248
Second-n2-15-20191016-17:03:47-5724,15,Pizza.sink,lifeTimeU2:mean,41.884863229146
Second-n2-16-20191016-17:03:48-8640,16,Pizza.sink,lifeTimeU2:mean,72.17123648109
Second-n2-17-20191016-17:03:52-12156,17,Pizza.sink,lifeTimeU2:mean,48.990549697969
Second-n2-18-20191016-17:03:54-1480,18,Pizza.sink,lifeTimeU2:mean,50.501616498051
Second-n2-19-20191016-17:03:56-5568,19,Pizza.sink,lifeTimeU2:mean,36.461991794837
Second-n2-2-20191016-17:03:19-7748,2,Pizza.sink,lifeTimeU2:mean,41.719353853891
Second-n2-3-20191016-17:03:21-7648,3,Pizza.sink,lifeTimeU2:mean,77.421513818404
Second-n2-4-20191016-17:03:24-3624,4,Pizza.sink,lifeTimeU2:mean,64.579985131613
Second-n2-5-20191016-17:03:25-15212,5,Pizza.sink,lifeTimeU2:mean,42.45043064882
Second-n2-6-20191016-17:03:28-14148,6,Pizza.sink,lifeTimeU2:mean,37.401358939604
Second-n2-7-20191016-17:03:30-10968,7,Pizza.sink,lifeTimeU2:mean,53.327468992173
Second-n2-8-20191016-17:03:32-1328,8,Pizza.sink,lifeTimeU2:mean,76.746169436042
Second-n2-9-20191016-17:03:34-15236,9,Pizza.sink,lifeTimeU2:mean,25.867813540272
