run,repetition,Module,Name,
Third-n3-0-20191108-15:11:23-124,0,Pizza.EntryQueueU2,queueLength:mean,2930.5802826749
Third-n3-10-20191108-15:11:53-8640,10,Pizza.EntryQueueU2,queueLength:mean,2962.4292939409
Third-n3-11-20191108-15:11:55-3900,11,Pizza.EntryQueueU2,queueLength:mean,3009.3813151564
Third-n3-12-20191108-15:11:57-7812,12,Pizza.EntryQueueU2,queueLength:mean,3019.9314900304
Third-n3-13-20191108-15:11:59-568,13,Pizza.EntryQueueU2,queueLength:mean,2982.1162559124
Third-n3-14-20191108-15:12:00-8220,14,Pizza.EntryQueueU2,queueLength:mean,2824.6092140124
Third-n3-15-20191108-15:12:02-3568,15,Pizza.EntryQueueU2,queueLength:mean,2693.394206051
Third-n3-16-20191108-15:12:04-4388,16,Pizza.EntryQueueU2,queueLength:mean,3118.1457644365
Third-n3-17-20191108-15:12:05-8324,17,Pizza.EntryQueueU2,queueLength:mean,2854.1980023502
Third-n3-18-20191108-15:12:07-2856,18,Pizza.EntryQueueU2,queueLength:mean,3042.8515436506
Third-n3-19-20191108-15:12:09-2376,19,Pizza.EntryQueueU2,queueLength:mean,2875.3065107861
Third-n3-1-20191108-15:11:27-1940,1,Pizza.EntryQueueU2,queueLength:mean,3305.9773949412
Third-n3-2-20191108-15:11:30-4424,2,Pizza.EntryQueueU2,queueLength:mean,2557.3437438033
Third-n3-3-20191108-15:11:33-9036,3,Pizza.EntryQueueU2,queueLength:mean,2984.8295075437
Third-n3-4-20191108-15:11:37-10376,4,Pizza.EntryQueueU2,queueLength:mean,3018.5440059568
Third-n3-5-20191108-15:11:40-4484,5,Pizza.EntryQueueU2,queueLength:mean,2877.9418813661
Third-n3-6-20191108-15:11:44-11044,6,Pizza.EntryQueueU2,queueLength:mean,2771.6747753029
Third-n3-7-20191108-15:11:47-7608,7,Pizza.EntryQueueU2,queueLength:mean,3049.5984288119
Third-n3-8-20191108-15:11:49-3548,8,Pizza.EntryQueueU2,queueLength:mean,3252.4291493981
Third-n3-9-20191108-15:11:51-9864,9,Pizza.EntryQueueU2,queueLength:mean,2927.9757785467
