run,repetition,Module,Name,
Third-n3-0-20191108-15:11:23-124,0,Pizza.sink,lifeTimeU2:max,27060.480035337
Third-n3-10-20191108-15:11:53-8640,10,Pizza.sink,lifeTimeU2:max,28372.884996435
Third-n3-11-20191108-15:11:55-3900,11,Pizza.sink,lifeTimeU2:max,27364.888305893
Third-n3-12-20191108-15:11:57-7812,12,Pizza.sink,lifeTimeU2:max,27098.871494104
Third-n3-13-20191108-15:11:59-568,13,Pizza.sink,lifeTimeU2:max,27622.921522095
Third-n3-14-20191108-15:12:00-8220,14,Pizza.sink,lifeTimeU2:max,26458.173386851
Third-n3-15-20191108-15:12:02-3568,15,Pizza.sink,lifeTimeU2:max,24967.311835878
Third-n3-16-20191108-15:12:04-4388,16,Pizza.sink,lifeTimeU2:max,29243.133475285
Third-n3-17-20191108-15:12:05-8324,17,Pizza.sink,lifeTimeU2:max,26730.757939509
Third-n3-18-20191108-15:12:07-2856,18,Pizza.sink,lifeTimeU2:max,27358.277786519
Third-n3-19-20191108-15:12:09-2376,19,Pizza.sink,lifeTimeU2:max,25858.494805098
Third-n3-1-20191108-15:11:27-1940,1,Pizza.sink,lifeTimeU2:max,28593.058863115
Third-n3-2-20191108-15:11:30-4424,2,Pizza.sink,lifeTimeU2:max,24721.918528137
Third-n3-3-20191108-15:11:33-9036,3,Pizza.sink,lifeTimeU2:max,27810.116288617
Third-n3-4-20191108-15:11:37-10376,4,Pizza.sink,lifeTimeU2:max,26799.912559375
Third-n3-5-20191108-15:11:40-4484,5,Pizza.sink,lifeTimeU2:max,26817.034455921
Third-n3-6-20191108-15:11:44-11044,6,Pizza.sink,lifeTimeU2:max,26098.842015094
Third-n3-7-20191108-15:11:47-7608,7,Pizza.sink,lifeTimeU2:max,28720.083966057
Third-n3-8-20191108-15:11:49-3548,8,Pizza.sink,lifeTimeU2:max,28572.71348004
Third-n3-9-20191108-15:11:51-9864,9,Pizza.sink,lifeTimeU2:max,27043.852809443
