run,repetition,Module,Name,
Third-n5-0-20191016-17:04:40-14676,0,Pizza.sink,lifeTimeU2:mean,3924.5385514937
Third-n5-1-20191016-17:04:43-14884,1,Pizza.sink,lifeTimeU2:mean,3201.8406277645
Third-n5-10-20191016-17:05:00-15008,10,Pizza.sink,lifeTimeU2:mean,2199.6368151729
Third-n5-11-20191016-17:05:02-1420,11,Pizza.sink,lifeTimeU2:mean,2563.5231558386
Third-n5-12-20191016-17:05:04-4424,12,Pizza.sink,lifeTimeU2:mean,2651.8120156355
Third-n5-13-20191016-17:05:05-3792,13,Pizza.sink,lifeTimeU2:mean,2662.4336129975
Third-n5-14-20191016-17:05:07-8748,14,Pizza.sink,lifeTimeU2:mean,3147.5023918492
Third-n5-15-20191016-17:05:08-2844,15,Pizza.sink,lifeTimeU2:mean,3108.5900944847
Third-n5-16-20191016-17:05:09-8088,16,Pizza.sink,lifeTimeU2:mean,2909.5304380197
Third-n5-17-20191016-17:05:11-9980,17,Pizza.sink,lifeTimeU2:mean,3521.1924398448
Third-n5-18-20191016-17:05:12-7008,18,Pizza.sink,lifeTimeU2:mean,2887.3525651206
Third-n5-19-20191016-17:05:13-3692,19,Pizza.sink,lifeTimeU2:mean,2985.5478601267
Third-n5-2-20191016-17:04:46-7204,2,Pizza.sink,lifeTimeU2:mean,2905.7557195225
Third-n5-3-20191016-17:04:47-2872,3,Pizza.sink,lifeTimeU2:mean,2863.8251562699
Third-n5-4-20191016-17:04:50-12832,4,Pizza.sink,lifeTimeU2:mean,3583.2552608185
Third-n5-5-20191016-17:04:51-4784,5,Pizza.sink,lifeTimeU2:mean,2839.5165626378
Third-n5-6-20191016-17:04:53-9768,6,Pizza.sink,lifeTimeU2:mean,3617.7725861151
Third-n5-7-20191016-17:04:55-13644,7,Pizza.sink,lifeTimeU2:mean,2800.2366294622
Third-n5-8-20191016-17:04:56-7672,8,Pizza.sink,lifeTimeU2:mean,2186.1061632602
Third-n5-9-20191016-17:04:58-14952,9,Pizza.sink,lifeTimeU2:mean,3062.3072309918
