run,repetition,Module,Name,
Second-n3-0-20191108-15:09:17-9220,0,Pizza.sink,lifeTimeU1:mean,3.5273585169611
Second-n3-10-20191108-15:10:18-6160,10,Pizza.sink,lifeTimeU1:mean,3.6385500398406
Second-n3-11-20191108-15:10:24-11396,11,Pizza.sink,lifeTimeU1:mean,3.5475142085367
Second-n3-12-20191108-15:10:29-1940,12,Pizza.sink,lifeTimeU1:mean,3.4754265687839
Second-n3-13-20191108-15:10:35-2504,13,Pizza.sink,lifeTimeU1:mean,3.6550448240601
Second-n3-14-20191108-15:10:41-10884,14,Pizza.sink,lifeTimeU1:mean,3.5171638489148
Second-n3-15-20191108-15:10:47-5348,15,Pizza.sink,lifeTimeU1:mean,3.5549666519614
Second-n3-16-20191108-15:10:58-9776,16,Pizza.sink,lifeTimeU1:mean,3.4665434629247
Second-n3-17-20191108-15:11:05-1040,17,Pizza.sink,lifeTimeU1:mean,3.4232368814453
Second-n3-18-20191108-15:11:11-9540,18,Pizza.sink,lifeTimeU1:mean,3.5608634749489
Second-n3-19-20191108-15:11:17-7796,19,Pizza.sink,lifeTimeU1:mean,3.5773079718861
Second-n3-1-20191108-15:09:24-5876,1,Pizza.sink,lifeTimeU1:mean,3.4021478225273
Second-n3-2-20191108-15:09:28-7472,2,Pizza.sink,lifeTimeU1:mean,3.5736867642015
Second-n3-3-20191108-15:09:32-6056,3,Pizza.sink,lifeTimeU1:mean,3.6508561378248
Second-n3-4-20191108-15:09:39-10192,4,Pizza.sink,lifeTimeU1:mean,3.6193904091813
Second-n3-5-20191108-15:09:47-8500,5,Pizza.sink,lifeTimeU1:mean,3.5261053208171
Second-n3-6-20191108-15:09:53-2056,6,Pizza.sink,lifeTimeU1:mean,3.5514217847011
Second-n3-7-20191108-15:09:58-9228,7,Pizza.sink,lifeTimeU1:mean,3.6451413163795
Second-n3-8-20191108-15:10:04-680,8,Pizza.sink,lifeTimeU1:mean,3.5811851827562
Second-n3-9-20191108-15:10:11-2956,9,Pizza.sink,lifeTimeU1:mean,3.7075589898711
