run,repetition,Module,Name,
Third-n3-0-20191016-17:04:35-14784,0,Pizza.sink,lifeTimeU2:max,8469.5613054652
Third-n3-1-20191016-17:04:37-5720,1,Pizza.sink,lifeTimeU2:max,9110.7437232093
Third-n3-10-20191016-17:04:53-15112,10,Pizza.sink,lifeTimeU2:max,7546.2471122171
Third-n3-11-20191016-17:04:54-11348,11,Pizza.sink,lifeTimeU2:max,8310.8872464999
Third-n3-12-20191016-17:04:56-10556,12,Pizza.sink,lifeTimeU2:max,8617.731669021
Third-n3-13-20191016-17:04:58-13380,13,Pizza.sink,lifeTimeU2:max,7875.6332403221
Third-n3-14-20191016-17:05:00-15028,14,Pizza.sink,lifeTimeU2:max,7970.9197467431
Third-n3-15-20191016-17:05:02-11752,15,Pizza.sink,lifeTimeU2:max,7679.4418394334
Third-n3-16-20191016-17:05:04-8688,16,Pizza.sink,lifeTimeU2:max,9114.5851618336
Third-n3-17-20191016-17:05:05-10676,17,Pizza.sink,lifeTimeU2:max,8506.2681250841
Third-n3-18-20191016-17:05:07-668,18,Pizza.sink,lifeTimeU2:max,8595.3621125186
Third-n3-19-20191016-17:05:08-12064,19,Pizza.sink,lifeTimeU2:max,8466.1438388893
Third-n3-2-20191016-17:04:39-10988,2,Pizza.sink,lifeTimeU2:max,5944.5249677616
Third-n3-3-20191016-17:04:40-15160,3,Pizza.sink,lifeTimeU2:max,7888.7584634945
Third-n3-4-20191016-17:04:42-14832,4,Pizza.sink,lifeTimeU2:max,8336.8724257395
Third-n3-5-20191016-17:04:44-5352,5,Pizza.sink,lifeTimeU2:max,7241.7157749025
Third-n3-6-20191016-17:04:46-9676,6,Pizza.sink,lifeTimeU2:max,7343.681154997
Third-n3-7-20191016-17:04:47-924,7,Pizza.sink,lifeTimeU2:max,8285.6478040488
Third-n3-8-20191016-17:04:49-11688,8,Pizza.sink,lifeTimeU2:max,9215.7790664671
Third-n3-9-20191016-17:04:51-8260,9,Pizza.sink,lifeTimeU2:max,8686.1723564273
