run,repetition,Module,Name,
Second-n3-0-20191016-17:03:37-14584,0,Pizza.sink,lifeTimeU1:max,20.317853281873
Second-n3-1-20191016-17:03:40-14452,1,Pizza.sink,lifeTimeU1:max,28.120313745865
Second-n3-10-20191016-17:04:01-14520,10,Pizza.sink,lifeTimeU1:max,20.802592732495
Second-n3-11-20191016-17:04:03-12824,11,Pizza.sink,lifeTimeU1:max,23.795032179147
Second-n3-12-20191016-17:04:06-11372,12,Pizza.sink,lifeTimeU1:max,25.630704940264
Second-n3-13-20191016-17:04:08-15284,13,Pizza.sink,lifeTimeU1:max,27.573421098178
Second-n3-14-20191016-17:04:10-8708,14,Pizza.sink,lifeTimeU1:max,27.197039380734
Second-n3-15-20191016-17:04:11-13836,15,Pizza.sink,lifeTimeU1:max,23.410872019842
Second-n3-16-20191016-17:04:13-2060,16,Pizza.sink,lifeTimeU1:max,23.93372646875
Second-n3-17-20191016-17:04:14-15232,17,Pizza.sink,lifeTimeU1:max,22.835073215722
Second-n3-18-20191016-17:04:16-15316,18,Pizza.sink,lifeTimeU1:max,19.987172994424
Second-n3-19-20191016-17:04:17-3616,19,Pizza.sink,lifeTimeU1:max,27.661599824892
Second-n3-2-20191016-17:03:42-2192,2,Pizza.sink,lifeTimeU1:max,27.473312340648
Second-n3-3-20191016-17:03:44-1552,3,Pizza.sink,lifeTimeU1:max,25.695627306534
Second-n3-4-20191016-17:03:47-12900,4,Pizza.sink,lifeTimeU1:max,21.450819715821
Second-n3-5-20191016-17:03:48-14644,5,Pizza.sink,lifeTimeU1:max,29.380354466947
Second-n3-6-20191016-17:03:52-14396,6,Pizza.sink,lifeTimeU1:max,40.099966476766
Second-n3-7-20191016-17:03:53-12500,7,Pizza.sink,lifeTimeU1:max,26.220977190839
Second-n3-8-20191016-17:03:56-11752,8,Pizza.sink,lifeTimeU1:max,20.789983253743
Second-n3-9-20191016-17:03:58-13240,9,Pizza.sink,lifeTimeU1:max,25.29156214029
