run,repetition,Module,Name,
First-n2-0-20191108-15:09:08-2100,0,Pizza.sink,lifeTimeU2:min,9459.6862437092
First-n2-10-20191108-15:10:19-1092,10,Pizza.sink,lifeTimeU2:min,9228.3264524908
First-n2-11-20191108-15:10:29-3760,11,Pizza.sink,lifeTimeU2:min,9538.319066032
First-n2-12-20191108-15:10:35-3216,12,Pizza.sink,lifeTimeU2:min,9929.494205982
First-n2-13-20191108-15:10:48-6436,13,Pizza.sink,lifeTimeU2:min,10695.578290298
First-n2-14-20191108-15:10:58-8788,14,Pizza.sink,lifeTimeU2:min,9579.5886162495
First-n2-15-20191108-15:11:06-1192,15,Pizza.sink,lifeTimeU2:min,10076.497801393
First-n2-16-20191108-15:11:11-2648,16,Pizza.sink,lifeTimeU2:min,8936.0849177416
First-n2-17-20191108-15:11:18-3792,17,Pizza.sink,lifeTimeU2:min,7661.3790196776
First-n2-18-20191108-15:11:27-1092,18,Pizza.sink,lifeTimeU2:min,10591.781343689
First-n2-19-20191108-15:11:33-8280,19,Pizza.sink,lifeTimeU2:min,8993.0373511864
First-n2-1-20191108-15:09:13-10328,1,Pizza.sink,lifeTimeU2:min,8376.1379995901
First-n2-2-20191108-15:09:19-6132,2,Pizza.sink,lifeTimeU2:min,8925.456795738
First-n2-3-20191108-15:09:24-10744,3,Pizza.sink,lifeTimeU2:min,8586.1379926441
First-n2-4-20191108-15:09:32-4496,4,Pizza.sink,lifeTimeU2:min,8893.445285497
First-n2-5-20191108-15:09:41-1040,5,Pizza.sink,lifeTimeU2:min,8584.3977019725
First-n2-6-20191108-15:09:47-2664,6,Pizza.sink,lifeTimeU2:min,10262.122556824
First-n2-7-20191108-15:09:53-4484,7,Pizza.sink,lifeTimeU2:min,11347.050923078
First-n2-8-20191108-15:10:03-796,8,Pizza.sink,lifeTimeU2:min,9017.7626800177
First-n2-9-20191108-15:10:11-9780,9,Pizza.sink,lifeTimeU2:min,9699.8739068594
