run,repetition,Module,Name,
First-n2-0-20191108-15:09:08-2100,0,Pizza.EntryQueueU2,queueLength:mean,5206.1660610954
First-n2-10-20191108-15:10:19-1092,10,Pizza.EntryQueueU2,queueLength:mean,4980.156424208
First-n2-11-20191108-15:10:29-3760,11,Pizza.EntryQueueU2,queueLength:mean,5176.0484313128
First-n2-12-20191108-15:10:35-3216,12,Pizza.EntryQueueU2,queueLength:mean,4947.6866712958
First-n2-13-20191108-15:10:48-6436,13,Pizza.EntryQueueU2,queueLength:mean,5352.1869033212
First-n2-14-20191108-15:10:58-8788,14,Pizza.EntryQueueU2,queueLength:mean,5127.7083762444
First-n2-15-20191108-15:11:06-1192,15,Pizza.EntryQueueU2,queueLength:mean,5953.3674606491
First-n2-16-20191108-15:11:11-2648,16,Pizza.EntryQueueU2,queueLength:mean,4953.9164003536
First-n2-17-20191108-15:11:18-3792,17,Pizza.EntryQueueU2,queueLength:mean,4577.8202834215
First-n2-18-20191108-15:11:27-1092,18,Pizza.EntryQueueU2,queueLength:mean,5480.750386107
First-n2-19-20191108-15:11:33-8280,19,Pizza.EntryQueueU2,queueLength:mean,4902.7793277311
First-n2-1-20191108-15:09:13-10328,1,Pizza.EntryQueueU2,queueLength:mean,4692.285384229
First-n2-2-20191108-15:09:19-6132,2,Pizza.EntryQueueU2,queueLength:mean,5022.0280254348
First-n2-3-20191108-15:09:24-10744,3,Pizza.EntryQueueU2,queueLength:mean,4824.9727263441
First-n2-4-20191108-15:09:32-4496,4,Pizza.EntryQueueU2,queueLength:mean,5375.8971301674
First-n2-5-20191108-15:09:41-1040,5,Pizza.EntryQueueU2,queueLength:mean,4889.7854055342
First-n2-6-20191108-15:09:47-2664,6,Pizza.EntryQueueU2,queueLength:mean,5619.1642741575
First-n2-7-20191108-15:09:53-4484,7,Pizza.EntryQueueU2,queueLength:mean,5365.8957526379
First-n2-8-20191108-15:10:03-796,8,Pizza.EntryQueueU2,queueLength:mean,5048.9931241363
First-n2-9-20191108-15:10:11-9780,9,Pizza.EntryQueueU2,queueLength:mean,5223.2661202186
