run,repetition,Module,Name,
First-n4-0-20191016-17:03:12-6104,0,Pizza.sink,lifeTime:mean,78.383476431843
First-n4-1-20191016-17:03:16-3920,1,Pizza.sink,lifeTime:mean,69.038401096079
First-n4-10-20191016-17:03:40-11200,10,Pizza.sink,lifeTime:mean,80.181012100678
First-n4-11-20191016-17:03:42-8976,11,Pizza.sink,lifeTime:mean,89.706843058757
First-n4-12-20191016-17:03:47-15308,12,Pizza.sink,lifeTime:mean,134.54240046696
First-n4-13-20191016-17:03:50-10788,13,Pizza.sink,lifeTime:mean,74.486086879743
First-n4-14-20191016-17:03:54-2580,14,Pizza.sink,lifeTime:mean,72.445995990368
First-n4-15-20191016-17:03:57-14884,15,Pizza.sink,lifeTime:mean,48.21793824727
First-n4-16-20191016-17:03:59-7584,16,Pizza.sink,lifeTime:mean,113.01644825337
First-n4-17-20191016-17:04:02-14532,17,Pizza.sink,lifeTime:mean,94.282063876817
First-n4-18-20191016-17:04:04-14664,18,Pizza.sink,lifeTime:mean,48.35178547948
First-n4-19-20191016-17:04:06-9352,19,Pizza.sink,lifeTime:mean,98.960758051772
First-n4-2-20191016-17:03:18-15160,2,Pizza.sink,lifeTime:mean,336.79900451799
First-n4-3-20191016-17:03:21-800,3,Pizza.sink,lifeTime:mean,389.70363843786
First-n4-4-20191016-17:03:24-13984,4,Pizza.sink,lifeTime:mean,36.676862183327
First-n4-5-20191016-17:03:27-11300,5,Pizza.sink,lifeTime:mean,92.036088966772
First-n4-6-20191016-17:03:30-12284,6,Pizza.sink,lifeTime:mean,110.52241156775
First-n4-7-20191016-17:03:33-15276,7,Pizza.sink,lifeTime:mean,34.408941167203
First-n4-8-20191016-17:03:35-8868,8,Pizza.sink,lifeTime:mean,94.237243615572
First-n4-9-20191016-17:03:38-7512,9,Pizza.sink,lifeTime:mean,38.7626684104
