run,repetition,Module,Name,
Third-n5-0-20191108-15:12:11-3484,0,Pizza.EntryQueueU1,queueLength:mean,1.9985920349405
Third-n5-10-20191108-15:12:29-3388,10,Pizza.EntryQueueU1,queueLength:mean,1.9704648574608
Third-n5-11-20191108-15:12:31-9600,11,Pizza.EntryQueueU1,queueLength:mean,1.9365024288688
Third-n5-12-20191108-15:12:32-5500,12,Pizza.EntryQueueU1,queueLength:mean,1.9000115560178
Third-n5-13-20191108-15:12:34-9120,13,Pizza.EntryQueueU1,queueLength:mean,2.1445683719342
Third-n5-14-20191108-15:12:36-7564,14,Pizza.EntryQueueU1,queueLength:mean,1.9659133331419
Third-n5-15-20191108-15:12:38-10140,15,Pizza.EntryQueueU1,queueLength:mean,1.9466647580876
Third-n5-16-20191108-15:12:39-9044,16,Pizza.EntryQueueU1,queueLength:mean,1.9560748736794
Third-n5-17-20191108-15:12:40-6860,17,Pizza.EntryQueueU1,queueLength:mean,2.1679040225829
Third-n5-18-20191108-15:12:42-2992,18,Pizza.EntryQueueU1,queueLength:mean,2.0743459652504
Third-n5-19-20191108-15:12:43-10768,19,Pizza.EntryQueueU1,queueLength:mean,2.0329238188185
Third-n5-1-20191108-15:12:13-9392,1,Pizza.EntryQueueU1,queueLength:mean,1.980828659723
Third-n5-2-20191108-15:12:15-5368,2,Pizza.EntryQueueU1,queueLength:mean,1.9693889206168
Third-n5-3-20191108-15:12:16-1996,3,Pizza.EntryQueueU1,queueLength:mean,2.0283800103514
Third-n5-4-20191108-15:12:18-11148,4,Pizza.EntryQueueU1,queueLength:mean,1.9417150449123
Third-n5-5-20191108-15:12:20-11664,5,Pizza.EntryQueueU1,queueLength:mean,2.0149330439997
Third-n5-6-20191108-15:12:22-228,6,Pizza.EntryQueueU1,queueLength:mean,2.0265766656311
Third-n5-7-20191108-15:12:23-804,7,Pizza.EntryQueueU1,queueLength:mean,1.9806585309694
Third-n5-8-20191108-15:12:25-1068,8,Pizza.EntryQueueU1,queueLength:mean,2.0335383837533
Third-n5-9-20191108-15:12:27-11096,9,Pizza.EntryQueueU1,queueLength:mean,1.9491959379765
