run,repetition,Module,Name,
Third-n5-0-20191108-15:12:11-3484,0,Pizza.sink,lifeTimeU2:mean,14241.343691473
Third-n5-10-20191108-15:12:29-3388,10,Pizza.sink,lifeTimeU2:mean,11838.137694772
Third-n5-11-20191108-15:12:31-9600,11,Pizza.sink,lifeTimeU2:mean,11713.363733667
Third-n5-12-20191108-15:12:32-5500,12,Pizza.sink,lifeTimeU2:mean,9783.0116698424
Third-n5-13-20191108-15:12:34-9120,13,Pizza.sink,lifeTimeU2:mean,12557.782147814
Third-n5-14-20191108-15:12:36-7564,14,Pizza.sink,lifeTimeU2:mean,12745.807864231
Third-n5-15-20191108-15:12:38-10140,15,Pizza.sink,lifeTimeU2:mean,13411.763323474
Third-n5-16-20191108-15:12:39-9044,16,Pizza.sink,lifeTimeU2:mean,12815.712663763
Third-n5-17-20191108-15:12:40-6860,17,Pizza.sink,lifeTimeU2:mean,13809.054766168
Third-n5-18-20191108-15:12:42-2992,18,Pizza.sink,lifeTimeU2:mean,12393.603879175
Third-n5-19-20191108-15:12:43-10768,19,Pizza.sink,lifeTimeU2:mean,12367.257987368
Third-n5-1-20191108-15:12:13-9392,1,Pizza.sink,lifeTimeU2:mean,12622.078182911
Third-n5-2-20191108-15:12:15-5368,2,Pizza.sink,lifeTimeU2:mean,11877.118767578
Third-n5-3-20191108-15:12:16-1996,3,Pizza.sink,lifeTimeU2:mean,11572.041820332
Third-n5-4-20191108-15:12:18-11148,4,Pizza.sink,lifeTimeU2:mean,13054.647447047
Third-n5-5-20191108-15:12:20-11664,5,Pizza.sink,lifeTimeU2:mean,13134.611703936
Third-n5-6-20191108-15:12:22-228,6,Pizza.sink,lifeTimeU2:mean,14695.885776728
Third-n5-7-20191108-15:12:23-804,7,Pizza.sink,lifeTimeU2:mean,12551.768546907
Third-n5-8-20191108-15:12:25-1068,8,Pizza.sink,lifeTimeU2:mean,11087.8418611
Third-n5-9-20191108-15:12:27-11096,9,Pizza.sink,lifeTimeU2:mean,11992.043050827
