run,repetition,Module,Name,
First-n2-0-20191016-17:03:11-8384,0,Pizza.sink,lifeTimeU2:mean,5458.7743330847
First-n2-1-20191016-17:03:14-15008,1,Pizza.sink,lifeTimeU2:mean,4184.3250250657
First-n2-10-20191016-17:03:38-12096,10,Pizza.sink,lifeTimeU2:mean,4000.4272336751
First-n2-11-20191016-17:03:42-5084,11,Pizza.sink,lifeTimeU2:mean,4238.9702549411
First-n2-12-20191016-17:03:44-2416,12,Pizza.sink,lifeTimeU2:mean,4814.1983149561
First-n2-13-20191016-17:03:48-14428,13,Pizza.sink,lifeTimeU2:mean,6488.7883038141
First-n2-14-20191016-17:03:52-3628,14,Pizza.sink,lifeTimeU2:mean,5018.2320968357
First-n2-15-20191016-17:03:54-14976,15,Pizza.sink,lifeTimeU2:mean,5708.0301976803
First-n2-16-20191016-17:03:57-12392,16,Pizza.sink,lifeTimeU2:mean,4049.8117735033
First-n2-17-20191016-17:03:59-13080,17,Pizza.sink,lifeTimeU2:mean,3527.5355083749
First-n2-18-20191016-17:04:02-9132,18,Pizza.sink,lifeTimeU2:mean,5196.3373709887
First-n2-19-20191016-17:04:04-8508,19,Pizza.sink,lifeTimeU2:mean,4069.4138513749
First-n2-2-20191016-17:03:16-11904,2,Pizza.sink,lifeTimeU2:mean,4335.3256985947
First-n2-3-20191016-17:03:19-7956,3,Pizza.sink,lifeTimeU2:mean,4309.2133685608
First-n2-4-20191016-17:03:21-11924,4,Pizza.sink,lifeTimeU2:mean,4712.7384740035
First-n2-5-20191016-17:03:24-5708,5,Pizza.sink,lifeTimeU2:mean,4422.583832826
First-n2-6-20191016-17:03:27-11624,6,Pizza.sink,lifeTimeU2:mean,4953.9402644509
First-n2-7-20191016-17:03:30-7280,7,Pizza.sink,lifeTimeU2:mean,6256.1850335058
First-n2-8-20191016-17:03:32-14656,8,Pizza.sink,lifeTimeU2:mean,5057.2722947271
First-n2-9-20191016-17:03:35-10520,9,Pizza.sink,lifeTimeU2:mean,4411.6191605768
