run,repetition,Module,Name,
First-n3-0-20191108-15:09:09-8436,0,Pizza.sink,lifeTimeU2:mean,8769.000679366
First-n3-10-20191108-15:10:19-10936,10,Pizza.sink,lifeTimeU2:mean,8226.8912344031
First-n3-11-20191108-15:10:29-3052,11,Pizza.sink,lifeTimeU2:mean,6364.6158672339
First-n3-12-20191108-15:10:35-10996,12,Pizza.sink,lifeTimeU2:mean,7188.0641790528
First-n3-13-20191108-15:10:47-9176,13,Pizza.sink,lifeTimeU2:mean,9393.8203168638
First-n3-14-20191108-15:10:58-7636,14,Pizza.sink,lifeTimeU2:mean,7033.7990096666
First-n3-15-20191108-15:11:11-4348,15,Pizza.sink,lifeTimeU2:mean,6656.1238520273
First-n3-16-20191108-15:11:17-6732,16,Pizza.sink,lifeTimeU2:mean,8252.1107797775
First-n3-17-20191108-15:11:26-10244,17,Pizza.sink,lifeTimeU2:mean,5891.3160768899
First-n3-18-20191108-15:11:33-8416,18,Pizza.sink,lifeTimeU2:mean,7751.6726030061
First-n3-19-20191108-15:11:40-3988,19,Pizza.sink,lifeTimeU2:mean,8920.070932938
First-n3-1-20191108-15:09:14-4716,1,Pizza.sink,lifeTimeU2:mean,6033.7012319924
First-n3-2-20191108-15:09:21-188,2,Pizza.sink,lifeTimeU2:mean,7503.2635893915
First-n3-3-20191108-15:09:28-3548,3,Pizza.sink,lifeTimeU2:mean,6003.3882493495
First-n3-4-20191108-15:09:35-10140,4,Pizza.sink,lifeTimeU2:mean,7811.3509122477
First-n3-5-20191108-15:09:41-1864,5,Pizza.sink,lifeTimeU2:mean,9790.2126471119
First-n3-6-20191108-15:09:47-7676,6,Pizza.sink,lifeTimeU2:mean,4906.1258054678
First-n3-7-20191108-15:09:53-4380,7,Pizza.sink,lifeTimeU2:mean,8436.3487952989
First-n3-8-20191108-15:10:04-10720,8,Pizza.sink,lifeTimeU2:mean,7460.8816842084
First-n3-9-20191108-15:10:11-1224,9,Pizza.sink,lifeTimeU2:mean,5283.6606661498
