run,repetition,Module,Name,
First-n3-0-20191016-17:03:12-11604,0,Pizza.EntryQueueU2,queueLength:mean,844.89658194566
First-n3-1-20191016-17:03:15-11220,1,Pizza.EntryQueueU2,queueLength:mean,219.54760431704
First-n3-10-20191016-17:03:40-5404,10,Pizza.EntryQueueU2,queueLength:mean,617.29242819843
First-n3-11-20191016-17:03:42-10684,11,Pizza.EntryQueueU2,queueLength:mean,291.0576030384
First-n3-12-20191016-17:03:47-6384,12,Pizza.EntryQueueU2,queueLength:mean,262.55863998278
First-n3-13-20191016-17:03:50-15056,13,Pizza.EntryQueueU2,queueLength:mean,754.56391692263
First-n3-14-20191016-17:03:54-12896,14,Pizza.EntryQueueU2,queueLength:mean,473.61835051546
First-n3-15-20191016-17:03:56-8868,15,Pizza.EntryQueueU2,queueLength:mean,546.92147969669
First-n3-16-20191016-17:03:59-15356,16,Pizza.EntryQueueU2,queueLength:mean,491.6987071799
First-n3-17-20191016-17:04:01-11504,17,Pizza.EntryQueueU2,queueLength:mean,276.71227648597
First-n3-18-20191016-17:04:03-12344,18,Pizza.EntryQueueU2,queueLength:mean,326.2991501821
First-n3-19-20191016-17:04:06-11860,19,Pizza.EntryQueueU2,queueLength:mean,734.02219282775
First-n3-2-20191016-17:03:17-6320,2,Pizza.EntryQueueU2,queueLength:mean,581.00108154878
First-n3-3-20191016-17:03:19-13988,3,Pizza.EntryQueueU2,queueLength:mean,274.8978529139
First-n3-4-20191016-17:03:23-9424,4,Pizza.EntryQueueU2,queueLength:mean,495.27706703706
First-n3-5-20191016-17:03:25-13964,5,Pizza.EntryQueueU2,queueLength:mean,460.92067015107
First-n3-6-20191016-17:03:28-4500,6,Pizza.EntryQueueU2,queueLength:mean,520.17355371901
First-n3-7-20191016-17:03:31-5568,7,Pizza.EntryQueueU2,queueLength:mean,359.63946406821
First-n3-8-20191016-17:03:34-12004,8,Pizza.EntryQueueU2,queueLength:mean,256.43359594823
First-n3-9-20191016-17:03:36-1772,9,Pizza.EntryQueueU2,queueLength:mean,448.80149004317
