run,repetition,Module,Name,
First-n2-0-20191108-15:09:08-2100,0,Pizza.sink,lifeTime:mean,5286.2380579051
First-n2-10-20191108-15:10:19-1092,10,Pizza.sink,lifeTime:mean,5325.6726511556
First-n2-11-20191108-15:10:29-3760,11,Pizza.sink,lifeTime:mean,5321.1888778203
First-n2-12-20191108-15:10:35-3216,12,Pizza.sink,lifeTime:mean,5267.6980235489
First-n2-13-20191108-15:10:48-6436,13,Pizza.sink,lifeTime:mean,5589.772621491
First-n2-14-20191108-15:10:58-8788,14,Pizza.sink,lifeTime:mean,5155.255777702
First-n2-15-20191108-15:11:06-1192,15,Pizza.sink,lifeTime:mean,5701.4958066846
First-n2-16-20191108-15:11:11-2648,16,Pizza.sink,lifeTime:mean,4916.3723246542
First-n2-17-20191108-15:11:18-3792,17,Pizza.sink,lifeTime:mean,4728.9064096015
First-n2-18-20191108-15:11:27-1092,18,Pizza.sink,lifeTime:mean,5626.8798910228
First-n2-19-20191108-15:11:33-8280,19,Pizza.sink,lifeTime:mean,5010.581032274
First-n2-1-20191108-15:09:13-10328,1,Pizza.sink,lifeTime:mean,4932.0616029124
First-n2-2-20191108-15:09:19-6132,2,Pizza.sink,lifeTime:mean,5176.7743721029
First-n2-3-20191108-15:09:24-10744,3,Pizza.sink,lifeTime:mean,4939.130962291
First-n2-4-20191108-15:09:32-4496,4,Pizza.sink,lifeTime:mean,5365.5973188579
First-n2-5-20191108-15:09:41-1040,5,Pizza.sink,lifeTime:mean,4984.2153603735
First-n2-6-20191108-15:09:47-2664,6,Pizza.sink,lifeTime:mean,5654.315741021
First-n2-7-20191108-15:09:53-4484,7,Pizza.sink,lifeTime:mean,5711.5856685074
First-n2-8-20191108-15:10:03-796,8,Pizza.sink,lifeTime:mean,5086.0905126113
First-n2-9-20191108-15:10:11-9780,9,Pizza.sink,lifeTime:mean,5249.0268393755
