run,repetition,Module,Name,
Third-n5-0-20191016-17:04:40-14676,0,Pizza.sink,lifeTimeU1:mean,9.8126559110836
Third-n5-1-20191016-17:04:43-14884,1,Pizza.sink,lifeTimeU1:mean,8.7817881163379
Third-n5-10-20191016-17:05:00-15008,10,Pizza.sink,lifeTimeU1:mean,8.4446931590592
Third-n5-11-20191016-17:05:02-1420,11,Pizza.sink,lifeTimeU1:mean,8.3778382755123
Third-n5-12-20191016-17:05:04-4424,12,Pizza.sink,lifeTimeU1:mean,8.1209895657178
Third-n5-13-20191016-17:05:05-3792,13,Pizza.sink,lifeTimeU1:mean,8.4827987208778
Third-n5-14-20191016-17:05:07-8748,14,Pizza.sink,lifeTimeU1:mean,8.687435266252
Third-n5-15-20191016-17:05:08-2844,15,Pizza.sink,lifeTimeU1:mean,8.6103587072592
Third-n5-16-20191016-17:05:09-8088,16,Pizza.sink,lifeTimeU1:mean,8.7947247885927
Third-n5-17-20191016-17:05:11-9980,17,Pizza.sink,lifeTimeU1:mean,8.2972420771676
Third-n5-18-20191016-17:05:12-7008,18,Pizza.sink,lifeTimeU1:mean,8.4916457798535
Third-n5-19-20191016-17:05:13-3692,19,Pizza.sink,lifeTimeU1:mean,8.5843511257477
Third-n5-2-20191016-17:04:46-7204,2,Pizza.sink,lifeTimeU1:mean,8.6617589179727
Third-n5-3-20191016-17:04:47-2872,3,Pizza.sink,lifeTimeU1:mean,8.4022634916557
Third-n5-4-20191016-17:04:50-12832,4,Pizza.sink,lifeTimeU1:mean,8.8478417182374
Third-n5-5-20191016-17:04:51-4784,5,Pizza.sink,lifeTimeU1:mean,8.7694448140731
Third-n5-6-20191016-17:04:53-9768,6,Pizza.sink,lifeTimeU1:mean,8.7855841237473
Third-n5-7-20191016-17:04:55-13644,7,Pizza.sink,lifeTimeU1:mean,8.4476983080488
Third-n5-8-20191016-17:04:56-7672,8,Pizza.sink,lifeTimeU1:mean,7.963674183438
Third-n5-9-20191016-17:04:58-14952,9,Pizza.sink,lifeTimeU1:mean,8.5831083714583
