run,repetition,Module,Name,
Third-n4-0-20191016-17:04:38-860,0,Pizza.EntryQueueU1,queueLength:mean,2.202201278587
Third-n4-1-20191016-17:04:40-2844,1,Pizza.EntryQueueU1,queueLength:mean,2.059770577581
Third-n4-10-20191016-17:04:58-14820,10,Pizza.EntryQueueU1,queueLength:mean,1.9267920015944
Third-n4-11-20191016-17:05:00-10932,11,Pizza.EntryQueueU1,queueLength:mean,1.954608985025
Third-n4-12-20191016-17:05:02-5372,12,Pizza.EntryQueueU1,queueLength:mean,2.0824923806299
Third-n4-13-20191016-17:05:03-11872,13,Pizza.EntryQueueU1,queueLength:mean,2.0544634441901
Third-n4-14-20191016-17:05:05-4240,14,Pizza.EntryQueueU1,queueLength:mean,2.1829817801868
Third-n4-15-20191016-17:05:07-13000,15,Pizza.EntryQueueU1,queueLength:mean,1.92461092771
Third-n4-16-20191016-17:05:08-15056,16,Pizza.EntryQueueU1,queueLength:mean,2.1584245372247
Third-n4-17-20191016-17:05:10-10920,17,Pizza.EntryQueueU1,queueLength:mean,2.1402402601712
Third-n4-18-20191016-17:05:11-13832,18,Pizza.EntryQueueU1,queueLength:mean,2.0924691439509
Third-n4-19-20191016-17:05:12-9820,19,Pizza.EntryQueueU1,queueLength:mean,2.0657003522081
Third-n4-2-20191016-17:04:42-15244,2,Pizza.EntryQueueU1,queueLength:mean,2.0273917691074
Third-n4-3-20191016-17:04:44-14568,3,Pizza.EntryQueueU1,queueLength:mean,2.1140415303465
Third-n4-4-20191016-17:04:46-12564,4,Pizza.EntryQueueU1,queueLength:mean,2.0572552156235
Third-n4-5-20191016-17:04:48-14452,5,Pizza.EntryQueueU1,queueLength:mean,2.0756382400869
Third-n4-6-20191016-17:04:50-8444,6,Pizza.EntryQueueU1,queueLength:mean,1.9379319600081
Third-n4-7-20191016-17:04:53-15260,7,Pizza.EntryQueueU1,queueLength:mean,2.1047562109738
Third-n4-8-20191016-17:04:54-7984,8,Pizza.EntryQueueU1,queueLength:mean,2.2464116386309
Third-n4-9-20191016-17:04:56-13552,9,Pizza.EntryQueueU1,queueLength:mean,1.9947051426302
