run,repetition,Module,Name,
Second-n4-0-20191016-17:04:08-4624,0,Pizza.sink,lifeTime:mean,7.0360407996676
Second-n4-1-20191016-17:04:10-14436,1,Pizza.sink,lifeTime:mean,5.9434452872798
Second-n4-10-20191016-17:04:21-7708,10,Pizza.sink,lifeTime:mean,5.3564428951459
Second-n4-11-20191016-17:04:22-7568,11,Pizza.sink,lifeTime:mean,6.3052002814353
Second-n4-12-20191016-17:04:23-13816,12,Pizza.sink,lifeTime:mean,5.8005885124474
Second-n4-13-20191016-17:04:24-8004,13,Pizza.sink,lifeTime:mean,6.1822294809075
Second-n4-14-20191016-17:04:25-7220,14,Pizza.sink,lifeTime:mean,7.9506370432882
Second-n4-15-20191016-17:04:27-6148,15,Pizza.sink,lifeTime:mean,5.091618386864
Second-n4-16-20191016-17:04:28-13016,16,Pizza.sink,lifeTime:mean,6.5155173821938
Second-n4-17-20191016-17:04:29-5368,17,Pizza.sink,lifeTime:mean,6.0937612676475
Second-n4-18-20191016-17:04:31-11752,18,Pizza.sink,lifeTime:mean,7.7024412961496
Second-n4-19-20191016-17:04:32-11552,19,Pizza.sink,lifeTime:mean,7.5151497006451
Second-n4-2-20191016-17:04:11-7548,2,Pizza.sink,lifeTime:mean,6.4423995344243
Second-n4-3-20191016-17:04:13-13840,3,Pizza.sink,lifeTime:mean,5.3145715067176
Second-n4-4-20191016-17:04:14-10620,4,Pizza.sink,lifeTime:mean,6.037324812083
Second-n4-5-20191016-17:04:16-3568,5,Pizza.sink,lifeTime:mean,5.1906409182454
Second-n4-6-20191016-17:04:17-14980,6,Pizza.sink,lifeTime:mean,5.7873463707206
Second-n4-7-20191016-17:04:18-5740,7,Pizza.sink,lifeTime:mean,6.2731149755107
Second-n4-8-20191016-17:04:19-9536,8,Pizza.sink,lifeTime:mean,6.3651958336213
Second-n4-9-20191016-17:04:20-11052,9,Pizza.sink,lifeTime:mean,6.1537893531752
