run,repetition,Module,Name,
Third-n3-0-20191016-17:04:35-14784,0,Pizza.EntryQueueU2,queueLength:mean,678.45556067235
Third-n3-1-20191016-17:04:37-5720,1,Pizza.EntryQueueU2,queueLength:mean,735.87584569733
Third-n3-10-20191016-17:04:53-15112,10,Pizza.EntryQueueU2,queueLength:mean,714.24489563134
Third-n3-11-20191016-17:04:54-11348,11,Pizza.EntryQueueU2,queueLength:mean,715.37158281645
Third-n3-12-20191016-17:04:56-10556,12,Pizza.EntryQueueU2,queueLength:mean,765.69436441166
Third-n3-13-20191016-17:04:58-13380,13,Pizza.EntryQueueU2,queueLength:mean,615.92176353643
Third-n3-14-20191016-17:05:00-15028,14,Pizza.EntryQueueU2,queueLength:mean,668.14204742626
Third-n3-15-20191016-17:05:02-11752,15,Pizza.EntryQueueU2,queueLength:mean,642.02800793558
Third-n3-16-20191016-17:05:04-8688,16,Pizza.EntryQueueU2,queueLength:mean,763.36414733317
Third-n3-17-20191016-17:05:05-10676,17,Pizza.EntryQueueU2,queueLength:mean,657.80894687791
Third-n3-18-20191016-17:05:07-668,18,Pizza.EntryQueueU2,queueLength:mean,670.96322160149
Third-n3-19-20191016-17:05:08-12064,19,Pizza.EntryQueueU2,queueLength:mean,685.17117726658
Third-n3-2-20191016-17:04:39-10988,2,Pizza.EntryQueueU2,queueLength:mean,496.90307091011
Third-n3-3-20191016-17:04:40-15160,3,Pizza.EntryQueueU2,queueLength:mean,685.164826317
Third-n3-4-20191016-17:04:42-14832,4,Pizza.EntryQueueU2,queueLength:mean,681.35369367293
Third-n3-5-20191016-17:04:44-5352,5,Pizza.EntryQueueU2,queueLength:mean,546.60548327138
Third-n3-6-20191016-17:04:46-9676,6,Pizza.EntryQueueU2,queueLength:mean,565.45246458924
Third-n3-7-20191016-17:04:47-924,7,Pizza.EntryQueueU2,queueLength:mean,772.31935966832
Third-n3-8-20191016-17:04:49-11688,8,Pizza.EntryQueueU2,queueLength:mean,742.39121265378
Third-n3-9-20191016-17:04:51-8260,9,Pizza.EntryQueueU2,queueLength:mean,732.01465416178
