run,repetition,Module,Name,
Second-n4-0-20191108-15:09:24-11424,0,Pizza.EntryQueueU2,queueLength:mean,2.8446368223693
Second-n4-10-20191108-15:10:19-4952,10,Pizza.EntryQueueU2,queueLength:mean,2.9381318425344
Second-n4-11-20191108-15:10:24-5760,11,Pizza.EntryQueueU2,queueLength:mean,3.0703703703704
Second-n4-12-20191108-15:10:29-1068,12,Pizza.EntryQueueU2,queueLength:mean,3.3633434420015
Second-n4-13-20191108-15:10:35-5520,13,Pizza.EntryQueueU2,queueLength:mean,3.4598877517332
Second-n4-14-20191108-15:10:41-7572,14,Pizza.EntryQueueU2,queueLength:mean,3.061157101665
Second-n4-15-20191108-15:10:48-6132,15,Pizza.EntryQueueU2,queueLength:mean,2.7969183069479
Second-n4-16-20191108-15:10:57-7772,16,Pizza.EntryQueueU2,queueLength:mean,3.379574309186
Second-n4-17-20191108-15:11:04-11708,17,Pizza.EntryQueueU2,queueLength:mean,3.0064446831364
Second-n4-18-20191108-15:11:09-10212,18,Pizza.EntryQueueU2,queueLength:mean,3.1613503963327
Second-n4-19-20191108-15:11:17-12000,19,Pizza.EntryQueueU2,queueLength:mean,2.9259733485086
Second-n4-1-20191108-15:09:28-7452,1,Pizza.EntryQueueU2,queueLength:mean,3.3235629996193
Second-n4-2-20191108-15:09:32-3152,2,Pizza.EntryQueueU2,queueLength:mean,2.8798488069927
Second-n4-3-20191108-15:09:35-8528,3,Pizza.EntryQueueU2,queueLength:mean,3.7951244333426
Second-n4-4-20191108-15:09:41-3668,4,Pizza.EntryQueueU2,queueLength:mean,2.8934530243925
Second-n4-5-20191108-15:09:46-9788,5,Pizza.EntryQueueU2,queueLength:mean,3.1269011406844
Second-n4-6-20191108-15:09:53-2760,6,Pizza.EntryQueueU2,queueLength:mean,2.6785897495686
Second-n4-7-20191108-15:09:57-7092,7,Pizza.EntryQueueU2,queueLength:mean,2.8878915202445
Second-n4-8-20191108-15:10:03-1364,8,Pizza.EntryQueueU2,queueLength:mean,2.978765949343
Second-n4-9-20191108-15:10:11-6832,9,Pizza.EntryQueueU2,queueLength:mean,3.1828563237613
