run,repetition,Module,Name,
Second-n4-0-20191108-15:09:24-11424,0,Pizza.sink,lifeTime:max,118.18167925027
Second-n4-10-20191108-15:10:19-4952,10,Pizza.sink,lifeTime:max,110.21829366575
Second-n4-11-20191108-15:10:24-5760,11,Pizza.sink,lifeTime:max,131.77532389661
Second-n4-12-20191108-15:10:29-1068,12,Pizza.sink,lifeTime:max,173.46230872808
Second-n4-13-20191108-15:10:35-5520,13,Pizza.sink,lifeTime:max,177.29345513276
Second-n4-14-20191108-15:10:41-7572,14,Pizza.sink,lifeTime:max,130.6798059032
Second-n4-15-20191108-15:10:48-6132,15,Pizza.sink,lifeTime:max,152.67887778089
Second-n4-16-20191108-15:10:57-7772,16,Pizza.sink,lifeTime:max,170.72034550192
Second-n4-17-20191108-15:11:04-11708,17,Pizza.sink,lifeTime:max,125.08587949992
Second-n4-18-20191108-15:11:09-10212,18,Pizza.sink,lifeTime:max,114.57038297373
Second-n4-19-20191108-15:11:17-12000,19,Pizza.sink,lifeTime:max,110.27236909731
Second-n4-1-20191108-15:09:28-7452,1,Pizza.sink,lifeTime:max,192.16666836208
Second-n4-2-20191108-15:09:32-3152,2,Pizza.sink,lifeTime:max,93.833543263627
Second-n4-3-20191108-15:09:35-8528,3,Pizza.sink,lifeTime:max,149.85063666636
Second-n4-4-20191108-15:09:41-3668,4,Pizza.sink,lifeTime:max,122.88317894562
Second-n4-5-20191108-15:09:46-9788,5,Pizza.sink,lifeTime:max,121.7296535793
Second-n4-6-20191108-15:09:53-2760,6,Pizza.sink,lifeTime:max,119.72072602038
Second-n4-7-20191108-15:09:57-7092,7,Pizza.sink,lifeTime:max,151.15316984075
Second-n4-8-20191108-15:10:03-1364,8,Pizza.sink,lifeTime:max,105.06816360567
Second-n4-9-20191108-15:10:11-6832,9,Pizza.sink,lifeTime:max,214.14924872391
