run,repetition,Module,Name,
First-n4-0-20191108-15:09:09-5224,0,Pizza.sink,lifeTime:mean,50.566699191505
First-n4-10-20191108-15:10:24-8584,10,Pizza.sink,lifeTime:mean,96.756612713512
First-n4-11-20191108-15:10:35-12176,11,Pizza.sink,lifeTime:mean,131.26893280383
First-n4-12-20191108-15:10:48-4588,12,Pizza.sink,lifeTime:mean,74.126779895779
First-n4-13-20191108-15:10:58-5376,13,Pizza.sink,lifeTime:mean,47.060297912936
First-n4-14-20191108-15:11:10-1384,14,Pizza.sink,lifeTime:mean,75.447794992363
First-n4-15-20191108-15:11:17-11636,15,Pizza.sink,lifeTime:mean,63.462313934664
First-n4-16-20191108-15:11:24-4748,16,Pizza.sink,lifeTime:mean,68.918964899944
First-n4-17-20191108-15:11:30-10188,17,Pizza.sink,lifeTime:mean,91.362350006382
First-n4-18-20191108-15:11:37-9692,18,Pizza.sink,lifeTime:mean,50.492270053879
First-n4-19-20191108-15:11:43-12016,19,Pizza.sink,lifeTime:mean,126.21657842424
First-n4-1-20191108-15:09:15-9864,1,Pizza.sink,lifeTime:mean,68.433812583194
First-n4-2-20191108-15:09:21-4460,2,Pizza.sink,lifeTime:mean,156.97314319516
First-n4-3-20191108-15:09:28-7652,3,Pizza.sink,lifeTime:mean,147.88055068254
First-n4-4-20191108-15:09:35-10708,4,Pizza.sink,lifeTime:mean,170.96303794373
First-n4-5-20191108-15:09:41-5872,5,Pizza.sink,lifeTime:mean,147.42851767913
First-n4-6-20191108-15:09:48-10184,6,Pizza.sink,lifeTime:mean,80.335664504597
First-n4-7-20191108-15:09:58-3440,7,Pizza.sink,lifeTime:mean,180.26492888312
First-n4-8-20191108-15:10:04-2516,8,Pizza.sink,lifeTime:mean,116.10926585041
First-n4-9-20191108-15:10:11-8176,9,Pizza.sink,lifeTime:mean,84.44344559124
