run,repetition,Module,Name,
First-n4-0-20191108-15:09:09-5224,0,Pizza.sink,lifeTime:min,0.000125310325
First-n4-10-20191108-15:10:24-8584,10,Pizza.sink,lifeTime:min,3.85249e-05
First-n4-11-20191108-15:10:35-12176,11,Pizza.sink,lifeTime:min,0.000918418021
First-n4-12-20191108-15:10:48-4588,12,Pizza.sink,lifeTime:min,0.000748051527
First-n4-13-20191108-15:10:58-5376,13,Pizza.sink,lifeTime:min,0.000292027397
First-n4-14-20191108-15:11:10-1384,14,Pizza.sink,lifeTime:min,0.00121401524
First-n4-15-20191108-15:11:17-11636,15,Pizza.sink,lifeTime:min,0.000159731806
First-n4-16-20191108-15:11:24-4748,16,Pizza.sink,lifeTime:min,0.000623492441
First-n4-17-20191108-15:11:30-10188,17,Pizza.sink,lifeTime:min,0.000111149336
First-n4-18-20191108-15:11:37-9692,18,Pizza.sink,lifeTime:min,0.000297501673
First-n4-19-20191108-15:11:43-12016,19,Pizza.sink,lifeTime:min,0.000337329463
First-n4-1-20191108-15:09:15-9864,1,Pizza.sink,lifeTime:min,0.000244989315
First-n4-2-20191108-15:09:21-4460,2,Pizza.sink,lifeTime:min,2.7091515e-05
First-n4-3-20191108-15:09:28-7652,3,Pizza.sink,lifeTime:min,0.000346998677
First-n4-4-20191108-15:09:35-10708,4,Pizza.sink,lifeTime:min,0.0005635154
First-n4-5-20191108-15:09:41-5872,5,Pizza.sink,lifeTime:min,0.003475564645
First-n4-6-20191108-15:09:48-10184,6,Pizza.sink,lifeTime:min,0.000139127289
First-n4-7-20191108-15:09:58-3440,7,Pizza.sink,lifeTime:min,0.000575691796
First-n4-8-20191108-15:10:04-2516,8,Pizza.sink,lifeTime:min,0.000221369866
First-n4-9-20191108-15:10:11-8176,9,Pizza.sink,lifeTime:min,0.002046102792
