run,repetition,Module,Name,
First-n4-0-20191108-15:09:09-5224,0,Pizza.EntryQueueU1,queueLength:mean,2.8237625254276
First-n4-10-20191108-15:10:24-8584,10,Pizza.EntryQueueU1,queueLength:mean,3.1457556628296
First-n4-11-20191108-15:10:35-12176,11,Pizza.EntryQueueU1,queueLength:mean,3.0175843903588
First-n4-12-20191108-15:10:48-4588,12,Pizza.EntryQueueU1,queueLength:mean,2.754549801273
First-n4-13-20191108-15:10:58-5376,13,Pizza.EntryQueueU1,queueLength:mean,2.7030404124649
First-n4-14-20191108-15:11:10-1384,14,Pizza.EntryQueueU1,queueLength:mean,2.91017937085
First-n4-15-20191108-15:11:17-11636,15,Pizza.EntryQueueU1,queueLength:mean,2.8136823745136
First-n4-16-20191108-15:11:24-4748,16,Pizza.EntryQueueU1,queueLength:mean,3.0152951055662
First-n4-17-20191108-15:11:30-10188,17,Pizza.EntryQueueU1,queueLength:mean,2.8369158878505
First-n4-18-20191108-15:11:37-9692,18,Pizza.EntryQueueU1,queueLength:mean,2.8409237170181
First-n4-19-20191108-15:11:43-12016,19,Pizza.EntryQueueU1,queueLength:mean,3.098214806604
First-n4-1-20191108-15:09:15-9864,1,Pizza.EntryQueueU1,queueLength:mean,2.8642354215562
First-n4-2-20191108-15:09:21-4460,2,Pizza.EntryQueueU1,queueLength:mean,3.0072638178281
First-n4-3-20191108-15:09:28-7652,3,Pizza.EntryQueueU1,queueLength:mean,3.0109405329098
First-n4-4-20191108-15:09:35-10708,4,Pizza.EntryQueueU1,queueLength:mean,3.201743623793
First-n4-5-20191108-15:09:41-5872,5,Pizza.EntryQueueU1,queueLength:mean,3.0563845768653
First-n4-6-20191108-15:09:48-10184,6,Pizza.EntryQueueU1,queueLength:mean,2.8759186818397
First-n4-7-20191108-15:09:58-3440,7,Pizza.EntryQueueU1,queueLength:mean,3.1309709943742
First-n4-8-20191108-15:10:04-2516,8,Pizza.EntryQueueU1,queueLength:mean,3.0746513535685
First-n4-9-20191108-15:10:11-8176,9,Pizza.EntryQueueU1,queueLength:mean,2.7699618639018
