run,repetition,Module,Name,
Third-n4-0-20191016-17:04:38-860,0,Pizza.sink,lifeTime:min,0.049394877164
Third-n4-1-20191016-17:04:40-2844,1,Pizza.sink,lifeTime:min,0.042452429399
Third-n4-10-20191016-17:04:58-14820,10,Pizza.sink,lifeTime:min,0.019834167512
Third-n4-11-20191016-17:05:00-10932,11,Pizza.sink,lifeTime:min,0.032682780261
Third-n4-12-20191016-17:05:02-5372,12,Pizza.sink,lifeTime:min,0.043968820623
Third-n4-13-20191016-17:05:03-11872,13,Pizza.sink,lifeTime:min,0.047677443921
Third-n4-14-20191016-17:05:05-4240,14,Pizza.sink,lifeTime:min,0.098610668274
Third-n4-15-20191016-17:05:07-13000,15,Pizza.sink,lifeTime:min,0.075310869516
Third-n4-16-20191016-17:05:08-15056,16,Pizza.sink,lifeTime:min,0.049583036678
Third-n4-17-20191016-17:05:10-10920,17,Pizza.sink,lifeTime:min,0.025489928812
Third-n4-18-20191016-17:05:11-13832,18,Pizza.sink,lifeTime:min,0.012353194778
Third-n4-19-20191016-17:05:12-9820,19,Pizza.sink,lifeTime:min,0.072946853465
Third-n4-2-20191016-17:04:42-15244,2,Pizza.sink,lifeTime:min,0.101528009196
Third-n4-3-20191016-17:04:44-14568,3,Pizza.sink,lifeTime:min,0.168251557873
Third-n4-4-20191016-17:04:46-12564,4,Pizza.sink,lifeTime:min,0.050828753292
Third-n4-5-20191016-17:04:48-14452,5,Pizza.sink,lifeTime:min,0.035553901308
Third-n4-6-20191016-17:04:50-8444,6,Pizza.sink,lifeTime:min,0.085746508385
Third-n4-7-20191016-17:04:53-15260,7,Pizza.sink,lifeTime:min,0.089940587627
Third-n4-8-20191016-17:04:54-7984,8,Pizza.sink,lifeTime:min,0.027915403263
Third-n4-9-20191016-17:04:56-13552,9,Pizza.sink,lifeTime:min,0.023893465783
