run,repetition,Module,Name,
Third-n4-0-20191016-17:04:38-860,0,Pizza.sink,lifeTimeU2:max,7689.6053573754
Third-n4-1-20191016-17:04:40-2844,1,Pizza.sink,lifeTimeU2:max,6137.970274036
Third-n4-10-20191016-17:04:58-14820,10,Pizza.sink,lifeTimeU2:max,6260.0448312852
Third-n4-11-20191016-17:05:00-10932,11,Pizza.sink,lifeTimeU2:max,6021.3569544335
Third-n4-12-20191016-17:05:02-5372,12,Pizza.sink,lifeTimeU2:max,6626.9025700551
Third-n4-13-20191016-17:05:03-11872,13,Pizza.sink,lifeTimeU2:max,6418.3729383903
Third-n4-14-20191016-17:05:05-4240,14,Pizza.sink,lifeTimeU2:max,7013.4994085365
Third-n4-15-20191016-17:05:07-13000,15,Pizza.sink,lifeTimeU2:max,6008.3455788998
Third-n4-16-20191016-17:05:08-15056,16,Pizza.sink,lifeTimeU2:max,7050.3816739154
Third-n4-17-20191016-17:05:10-10920,17,Pizza.sink,lifeTimeU2:max,6478.8300895927
Third-n4-18-20191016-17:05:11-13832,18,Pizza.sink,lifeTimeU2:max,6036.7662365983
Third-n4-19-20191016-17:05:12-9820,19,Pizza.sink,lifeTimeU2:max,6238.9220705587
Third-n4-2-20191016-17:04:42-15244,2,Pizza.sink,lifeTimeU2:max,6190.8544349715
Third-n4-3-20191016-17:04:44-14568,3,Pizza.sink,lifeTimeU2:max,7067.2563812484
Third-n4-4-20191016-17:04:46-12564,4,Pizza.sink,lifeTimeU2:max,6420.826093429
Third-n4-5-20191016-17:04:48-14452,5,Pizza.sink,lifeTimeU2:max,6231.680718848
Third-n4-6-20191016-17:04:50-8444,6,Pizza.sink,lifeTimeU2:max,5412.7119416672
Third-n4-7-20191016-17:04:53-15260,7,Pizza.sink,lifeTimeU2:max,6736.6441546167
Third-n4-8-20191016-17:04:54-7984,8,Pizza.sink,lifeTimeU2:max,8260.4397969265
Third-n4-9-20191016-17:04:56-13552,9,Pizza.sink,lifeTimeU2:max,6202.7804829071
