run,repetition,Module,Name,
Third-n4-0-20191016-17:04:38-860,0,Pizza.EntryQueueU2,queueLength:mean,623.18841388548
Third-n4-1-20191016-17:04:40-2844,1,Pizza.EntryQueueU2,queueLength:mean,538.09862561847
Third-n4-10-20191016-17:04:58-14820,10,Pizza.EntryQueueU2,queueLength:mean,466.61196370561
Third-n4-11-20191016-17:05:00-10932,11,Pizza.EntryQueueU2,queueLength:mean,512.88651772813
Third-n4-12-20191016-17:05:02-5372,12,Pizza.EntryQueueU2,queueLength:mean,561.29614695341
Third-n4-13-20191016-17:05:03-11872,13,Pizza.EntryQueueU2,queueLength:mean,541.25287485908
Third-n4-14-20191016-17:05:05-4240,14,Pizza.EntryQueueU2,queueLength:mean,673.52705640087
Third-n4-15-20191016-17:05:07-13000,15,Pizza.EntryQueueU2,queueLength:mean,506.69246954596
Third-n4-16-20191016-17:05:08-15056,16,Pizza.EntryQueueU2,queueLength:mean,580.84905874348
Third-n4-17-20191016-17:05:10-10920,17,Pizza.EntryQueueU2,queueLength:mean,554.49728690934
Third-n4-18-20191016-17:05:11-13832,18,Pizza.EntryQueueU2,queueLength:mean,480.6863378243
Third-n4-19-20191016-17:05:12-9820,19,Pizza.EntryQueueU2,queueLength:mean,450.85810141899
Third-n4-2-20191016-17:04:42-15244,2,Pizza.EntryQueueU2,queueLength:mean,493.17649667406
Third-n4-3-20191016-17:04:44-14568,3,Pizza.EntryQueueU2,queueLength:mean,571.69113322778
Third-n4-4-20191016-17:04:46-12564,4,Pizza.EntryQueueU2,queueLength:mean,561.05224215247
Third-n4-5-20191016-17:04:48-14452,5,Pizza.EntryQueueU2,queueLength:mean,501.11210121012
Third-n4-6-20191016-17:04:50-8444,6,Pizza.EntryQueueU2,queueLength:mean,371.62633879781
Third-n4-7-20191016-17:04:53-15260,7,Pizza.EntryQueueU2,queueLength:mean,582.39950678175
Third-n4-8-20191016-17:04:54-7984,8,Pizza.EntryQueueU2,queueLength:mean,721.69838172845
Third-n4-9-20191016-17:04:56-13552,9,Pizza.EntryQueueU2,queueLength:mean,433.99943788645
