run,repetition,Module,Name,
First-n4-0-20191016-17:03:12-6104,0,Pizza.sink,lifeTime:min,0.00048403513
First-n4-1-20191016-17:03:16-3920,1,Pizza.sink,lifeTime:min,0.000266705016
First-n4-10-20191016-17:03:40-11200,10,Pizza.sink,lifeTime:min,0.000836207429
First-n4-11-20191016-17:03:42-8976,11,Pizza.sink,lifeTime:min,0.000410464537
First-n4-12-20191016-17:03:47-15308,12,Pizza.sink,lifeTime:min,2.3547348e-005
First-n4-13-20191016-17:03:50-10788,13,Pizza.sink,lifeTime:min,0.00180877552
First-n4-14-20191016-17:03:54-2580,14,Pizza.sink,lifeTime:min,0.004105523687
First-n4-15-20191016-17:03:57-14884,15,Pizza.sink,lifeTime:min,0.000840399792
First-n4-16-20191016-17:03:59-7584,16,Pizza.sink,lifeTime:min,0.002186938088
First-n4-17-20191016-17:04:02-14532,17,Pizza.sink,lifeTime:min,0.001613551302
First-n4-18-20191016-17:04:04-14664,18,Pizza.sink,lifeTime:min,0.003166042104
First-n4-19-20191016-17:04:06-9352,19,Pizza.sink,lifeTime:min,0.00407648783
First-n4-2-20191016-17:03:18-15160,2,Pizza.sink,lifeTime:min,0.002400340048
First-n4-3-20191016-17:03:21-800,3,Pizza.sink,lifeTime:min,0.00341097046
First-n4-4-20191016-17:03:24-13984,4,Pizza.sink,lifeTime:min,0.000594453036
First-n4-5-20191016-17:03:27-11300,5,Pizza.sink,lifeTime:min,0.001173646162
First-n4-6-20191016-17:03:30-12284,6,Pizza.sink,lifeTime:min,0.000949250034
First-n4-7-20191016-17:03:33-15276,7,Pizza.sink,lifeTime:min,0.001255262489
First-n4-8-20191016-17:03:35-8868,8,Pizza.sink,lifeTime:min,0.001627619384
First-n4-9-20191016-17:03:38-7512,9,Pizza.sink,lifeTime:min,0.000745629878
