run,repetition,Module,Name,
Second-n5-0-20191108-15:09:35-3448,0,Pizza.EntryQueueU2,queueLength:mean,2.3775273122745
Second-n5-10-20191108-15:10:35-7388,10,Pizza.EntryQueueU2,queueLength:mean,2.651569591528
Second-n5-11-20191108-15:10:41-11144,11,Pizza.EntryQueueU2,queueLength:mean,2.8370449264136
Second-n5-12-20191108-15:10:48-3548,12,Pizza.EntryQueueU2,queueLength:mean,2.2503475670308
Second-n5-13-20191108-15:10:57-10028,13,Pizza.EntryQueueU2,queueLength:mean,2.5326751063102
Second-n5-14-20191108-15:11:04-8840,14,Pizza.EntryQueueU2,queueLength:mean,2.4148359624504
Second-n5-15-20191108-15:11:11-1428,15,Pizza.EntryQueueU2,queueLength:mean,2.3073842302879
Second-n5-16-20191108-15:11:17-8640,16,Pizza.EntryQueueU2,queueLength:mean,2.2308596044645
Second-n5-17-20191108-15:11:23-6996,17,Pizza.EntryQueueU2,queueLength:mean,2.3571428571429
Second-n5-18-20191108-15:11:27-4632,18,Pizza.EntryQueueU2,queueLength:mean,2.5045257772531
Second-n5-19-20191108-15:11:33-8376,19,Pizza.EntryQueueU2,queueLength:mean,2.5056235201263
Second-n5-1-20191108-15:09:41-8624,1,Pizza.EntryQueueU2,queueLength:mean,2.409608401217
Second-n5-2-20191108-15:09:46-5248,2,Pizza.EntryQueueU2,queueLength:mean,2.4316660102403
Second-n5-3-20191108-15:09:53-8116,3,Pizza.EntryQueueU2,queueLength:mean,2.3728198021694
Second-n5-4-20191108-15:09:58-2912,4,Pizza.EntryQueueU2,queueLength:mean,2.4637852772844
Second-n5-5-20191108-15:10:03-9644,5,Pizza.EntryQueueU2,queueLength:mean,2.4600617403048
Second-n5-6-20191108-15:10:11-1892,6,Pizza.EntryQueueU2,queueLength:mean,2.2172386112783
Second-n5-7-20191108-15:10:19-2520,7,Pizza.EntryQueueU2,queueLength:mean,2.2984157611455
Second-n5-8-20191108-15:10:24-5136,8,Pizza.EntryQueueU2,queueLength:mean,2.4408
Second-n5-9-20191108-15:10:29-2604,9,Pizza.EntryQueueU2,queueLength:mean,2.6020114241078
