run,repetition,Module,Name,
First-n5-0-20191108-15:09:10-8872,0,Pizza.EntryQueueU2,queueLength:mean,26.085740471525
First-n5-10-20191108-15:10:19-1448,10,Pizza.EntryQueueU2,queueLength:mean,27.95415153253
First-n5-11-20191108-15:10:29-2552,11,Pizza.EntryQueueU2,queueLength:mean,44.51256390395
First-n5-12-20191108-15:10:41-8580,12,Pizza.EntryQueueU2,queueLength:mean,27.796889915319
First-n5-13-20191108-15:10:55-10188,13,Pizza.EntryQueueU2,queueLength:mean,32.279631144961
First-n5-14-20191108-15:11:05-2144,14,Pizza.EntryQueueU2,queueLength:mean,23.859489853616
First-n5-15-20191108-15:11:11-3200,15,Pizza.EntryQueueU2,queueLength:mean,30.018579373104
First-n5-16-20191108-15:11:23-10644,16,Pizza.EntryQueueU2,queueLength:mean,34.599793488824
First-n5-17-20191108-15:11:30-1332,17,Pizza.EntryQueueU2,queueLength:mean,33.531734925522
First-n5-18-20191108-15:11:37-4380,18,Pizza.EntryQueueU2,queueLength:mean,25.233174065753
First-n5-19-20191108-15:11:43-5148,19,Pizza.EntryQueueU2,queueLength:mean,23.060607014672
First-n5-1-20191108-15:09:15-9720,1,Pizza.EntryQueueU2,queueLength:mean,26.78636884307
First-n5-2-20191108-15:09:21-2164,2,Pizza.EntryQueueU2,queueLength:mean,41.632460150748
First-n5-3-20191108-15:09:28-10212,3,Pizza.EntryQueueU2,queueLength:mean,30.19288628648
First-n5-4-20191108-15:09:36-6900,4,Pizza.EntryQueueU2,queueLength:mean,22.871825068432
First-n5-5-20191108-15:09:41-8876,5,Pizza.EntryQueueU2,queueLength:mean,34.465689789556
First-n5-6-20191108-15:09:47-4500,6,Pizza.EntryQueueU2,queueLength:mean,27.08074038615
First-n5-7-20191108-15:09:58-812,7,Pizza.EntryQueueU2,queueLength:mean,30.770727661339
First-n5-8-20191108-15:10:04-10220,8,Pizza.EntryQueueU2,queueLength:mean,25.779055633474
First-n5-9-20191108-15:10:11-7428,9,Pizza.EntryQueueU2,queueLength:mean,26.392824576298
