run,repetition,Module,Name,
First-n5-0-20191108-15:09:10-8872,0,Pizza.sink,lifeTimeU1:max,41.317519410739
First-n5-10-20191108-15:10:19-1448,10,Pizza.sink,lifeTimeU1:max,46.480011806217
First-n5-11-20191108-15:10:29-2552,11,Pizza.sink,lifeTimeU1:max,50.398445248111
First-n5-12-20191108-15:10:41-8580,12,Pizza.sink,lifeTimeU1:max,51.452256837833
First-n5-13-20191108-15:10:55-10188,13,Pizza.sink,lifeTimeU1:max,53.083542992852
First-n5-14-20191108-15:11:05-2144,14,Pizza.sink,lifeTimeU1:max,55.780694046102
First-n5-15-20191108-15:11:11-3200,15,Pizza.sink,lifeTimeU1:max,44.922549338677
First-n5-16-20191108-15:11:23-10644,16,Pizza.sink,lifeTimeU1:max,50.198789875175
First-n5-17-20191108-15:11:30-1332,17,Pizza.sink,lifeTimeU1:max,52.949686624165
First-n5-18-20191108-15:11:37-4380,18,Pizza.sink,lifeTimeU1:max,43.525817450316
First-n5-19-20191108-15:11:43-5148,19,Pizza.sink,lifeTimeU1:max,49.139564346211
First-n5-1-20191108-15:09:15-9720,1,Pizza.sink,lifeTimeU1:max,41.138585213116
First-n5-2-20191108-15:09:21-2164,2,Pizza.sink,lifeTimeU1:max,48.711193921185
First-n5-3-20191108-15:09:28-10212,3,Pizza.sink,lifeTimeU1:max,57.988821646024
First-n5-4-20191108-15:09:36-6900,4,Pizza.sink,lifeTimeU1:max,68.135657024319
First-n5-5-20191108-15:09:41-8876,5,Pizza.sink,lifeTimeU1:max,55.447765838356
First-n5-6-20191108-15:09:47-4500,6,Pizza.sink,lifeTimeU1:max,76.256511180143
First-n5-7-20191108-15:09:58-812,7,Pizza.sink,lifeTimeU1:max,68.243650508786
First-n5-8-20191108-15:10:04-10220,8,Pizza.sink,lifeTimeU1:max,43.366376997111
First-n5-9-20191108-15:10:11-7428,9,Pizza.sink,lifeTimeU1:max,44.576074774406
