run,repetition,Module,Name,
First-n5-0-20191108-15:09:10-8872,0,Pizza.sink,lifeTimeU2:min,0.001753647638
First-n5-10-20191108-15:10:19-1448,10,Pizza.sink,lifeTimeU2:min,0.000431152094
First-n5-11-20191108-15:10:29-2552,11,Pizza.sink,lifeTimeU2:min,0.000670856856
First-n5-12-20191108-15:10:41-8580,12,Pizza.sink,lifeTimeU2:min,0.000462912747
First-n5-13-20191108-15:10:55-10188,13,Pizza.sink,lifeTimeU2:min,0.000328404498
First-n5-14-20191108-15:11:05-2144,14,Pizza.sink,lifeTimeU2:min,0.000350026664
First-n5-15-20191108-15:11:11-3200,15,Pizza.sink,lifeTimeU2:min,3.5017178e-05
First-n5-16-20191108-15:11:23-10644,16,Pizza.sink,lifeTimeU2:min,0.002044865986
First-n5-17-20191108-15:11:30-1332,17,Pizza.sink,lifeTimeU2:min,5.7806535e-05
First-n5-18-20191108-15:11:37-4380,18,Pizza.sink,lifeTimeU2:min,0.000866237547
First-n5-19-20191108-15:11:43-5148,19,Pizza.sink,lifeTimeU2:min,1.4597424e-05
First-n5-1-20191108-15:09:15-9720,1,Pizza.sink,lifeTimeU2:min,0.001229482439
First-n5-2-20191108-15:09:21-2164,2,Pizza.sink,lifeTimeU2:min,0.001412592621
First-n5-3-20191108-15:09:28-10212,3,Pizza.sink,lifeTimeU2:min,0.000437450103
First-n5-4-20191108-15:09:36-6900,4,Pizza.sink,lifeTimeU2:min,0.000318382089
First-n5-5-20191108-15:09:41-8876,5,Pizza.sink,lifeTimeU2:min,3.2436163e-05
First-n5-6-20191108-15:09:47-4500,6,Pizza.sink,lifeTimeU2:min,0.001063882084
First-n5-7-20191108-15:09:58-812,7,Pizza.sink,lifeTimeU2:min,0.000349625823
First-n5-8-20191108-15:10:04-10220,8,Pizza.sink,lifeTimeU2:min,0.00046346388
First-n5-9-20191108-15:10:11-7428,9,Pizza.sink,lifeTimeU2:min,0.00052898466
