run,repetition,Module,Name,
Third-n5-0-20191108-15:12:11-3484,0,Pizza.sink,lifeTimeU2:min,7759.9855490213
Third-n5-10-20191108-15:12:29-3388,10,Pizza.sink,lifeTimeU2:min,4462.7673977994
Third-n5-11-20191108-15:12:31-9600,11,Pizza.sink,lifeTimeU2:min,5486.4130401826
Third-n5-12-20191108-15:12:32-5500,12,Pizza.sink,lifeTimeU2:min,5434.4150551173
Third-n5-13-20191108-15:12:34-9120,13,Pizza.sink,lifeTimeU2:min,5262.5602569796
Third-n5-14-20191108-15:12:36-7564,14,Pizza.sink,lifeTimeU2:min,6536.3734019211
Third-n5-15-20191108-15:12:38-10140,15,Pizza.sink,lifeTimeU2:min,6500.9397949714
Third-n5-16-20191108-15:12:39-9044,16,Pizza.sink,lifeTimeU2:min,6129.9879179906
Third-n5-17-20191108-15:12:40-6860,17,Pizza.sink,lifeTimeU2:min,6727.6924261652
Third-n5-18-20191108-15:12:42-2992,18,Pizza.sink,lifeTimeU2:min,5714.8739653001
Third-n5-19-20191108-15:12:43-10768,19,Pizza.sink,lifeTimeU2:min,6049.9633707744
Third-n5-1-20191108-15:12:13-9392,1,Pizza.sink,lifeTimeU2:min,6247.1500226905
Third-n5-2-20191108-15:12:15-5368,2,Pizza.sink,lifeTimeU2:min,5272.0576265283
Third-n5-3-20191108-15:12:16-1996,3,Pizza.sink,lifeTimeU2:min,5837.2569613341
Third-n5-4-20191108-15:12:18-11148,4,Pizza.sink,lifeTimeU2:min,6391.710087881
Third-n5-5-20191108-15:12:20-11664,5,Pizza.sink,lifeTimeU2:min,5976.6780621911
Third-n5-6-20191108-15:12:22-228,6,Pizza.sink,lifeTimeU2:min,7004.5380983655
Third-n5-7-20191108-15:12:23-804,7,Pizza.sink,lifeTimeU2:min,5628.0720854864
Third-n5-8-20191108-15:12:25-1068,8,Pizza.sink,lifeTimeU2:min,3844.0218743724
Third-n5-9-20191108-15:12:27-11096,9,Pizza.sink,lifeTimeU2:min,5846.5355294043
