run,repetition,Module,Name,
Third-n4-0-20191108-15:12:02-9632,0,Pizza.sink,lifeTime:mean,5307.6113941918
Third-n4-10-20191108-15:12:20-6480,10,Pizza.sink,lifeTime:mean,5059.5239399549
Third-n4-11-20191108-15:12:22-860,11,Pizza.sink,lifeTime:mean,4760.6338479817
Third-n4-12-20191108-15:12:23-992,12,Pizza.sink,lifeTime:mean,4842.1099710385
Third-n4-13-20191108-15:12:25-2300,13,Pizza.sink,lifeTime:mean,4513.6406793537
Third-n4-14-20191108-15:12:27-1088,14,Pizza.sink,lifeTime:mean,5513.3817224663
Third-n4-15-20191108-15:12:29-11852,15,Pizza.sink,lifeTime:mean,4878.971643664
Third-n4-16-20191108-15:12:31-4672,16,Pizza.sink,lifeTime:mean,4898.5505148192
Third-n4-17-20191108-15:12:33-7796,17,Pizza.sink,lifeTime:mean,4624.8314654254
Third-n4-18-20191108-15:12:34-1696,18,Pizza.sink,lifeTime:mean,4568.2080160155
Third-n4-19-20191108-15:12:36-1324,19,Pizza.sink,lifeTime:mean,4762.5690062204
Third-n4-1-20191108-15:12:04-3788,1,Pizza.sink,lifeTime:mean,4833.0650352189
Third-n4-2-20191108-15:12:06-5824,2,Pizza.sink,lifeTime:mean,4750.4548293765
Third-n4-3-20191108-15:12:08-7624,3,Pizza.sink,lifeTime:mean,5132.978192874
Third-n4-4-20191108-15:12:09-11272,4,Pizza.sink,lifeTime:mean,4716.9269203222
Third-n4-5-20191108-15:12:11-9876,5,Pizza.sink,lifeTime:mean,4631.323986814
Third-n4-6-20191108-15:12:13-4380,6,Pizza.sink,lifeTime:mean,4471.2495806498
Third-n4-7-20191108-15:12:15-10244,7,Pizza.sink,lifeTime:mean,4728.0146562343
Third-n4-8-20191108-15:12:16-6864,8,Pizza.sink,lifeTime:mean,5153.4570482222
Third-n4-9-20191108-15:12:18-736,9,Pizza.sink,lifeTime:mean,4660.8366207915
