run,repetition,Module,Name,
First-n5-0-20191108-15:09:10-8872,0,Pizza.sink,lifeTime:mean,35.041758344974
First-n5-10-20191108-15:10:19-1448,10,Pizza.sink,lifeTime:mean,37.610270832358
First-n5-11-20191108-15:10:29-2552,11,Pizza.sink,lifeTime:mean,57.100678750591
First-n5-12-20191108-15:10:41-8580,12,Pizza.sink,lifeTime:mean,37.975413423568
First-n5-13-20191108-15:10:55-10188,13,Pizza.sink,lifeTime:mean,42.885827116653
First-n5-14-20191108-15:11:05-2144,14,Pizza.sink,lifeTime:mean,31.936267404172
First-n5-15-20191108-15:11:11-3200,15,Pizza.sink,lifeTime:mean,40.048259729079
First-n5-16-20191108-15:11:23-10644,16,Pizza.sink,lifeTime:mean,46.738393959319
First-n5-17-20191108-15:11:30-1332,17,Pizza.sink,lifeTime:mean,44.262069491311
First-n5-18-20191108-15:11:37-4380,18,Pizza.sink,lifeTime:mean,34.294185260514
First-n5-19-20191108-15:11:43-5148,19,Pizza.sink,lifeTime:mean,30.967683188844
First-n5-1-20191108-15:09:15-9720,1,Pizza.sink,lifeTime:mean,36.076525658969
First-n5-2-20191108-15:09:21-2164,2,Pizza.sink,lifeTime:mean,54.366052131188
First-n5-3-20191108-15:09:28-10212,3,Pizza.sink,lifeTime:mean,40.481860174461
First-n5-4-20191108-15:09:36-6900,4,Pizza.sink,lifeTime:mean,30.822264236313
First-n5-5-20191108-15:09:41-8876,5,Pizza.sink,lifeTime:mean,45.02929584496
First-n5-6-20191108-15:09:47-4500,6,Pizza.sink,lifeTime:mean,36.687622637205
First-n5-7-20191108-15:09:58-812,7,Pizza.sink,lifeTime:mean,40.605875419057
First-n5-8-20191108-15:10:04-10220,8,Pizza.sink,lifeTime:mean,34.653454248283
First-n5-9-20191108-15:10:11-7428,9,Pizza.sink,lifeTime:mean,34.630135109703
