run,repetition,Module,Name,
Third-n4-0-20191108-15:12:02-9632,0,Pizza.EntryQueueU2,queueLength:mean,2598.6326822979
Third-n4-10-20191108-15:12:20-6480,10,Pizza.EntryQueueU2,queueLength:mean,2525.6195987654
Third-n4-11-20191108-15:12:22-860,11,Pizza.EntryQueueU2,queueLength:mean,2372.1523970944
Third-n4-12-20191108-15:12:23-992,12,Pizza.EntryQueueU2,queueLength:mean,2326.1401188422
Third-n4-13-20191108-15:12:25-2300,13,Pizza.EntryQueueU2,queueLength:mean,2177.2704463209
Third-n4-14-20191108-15:12:27-1088,14,Pizza.EntryQueueU2,queueLength:mean,2749.7720306513
Third-n4-15-20191108-15:12:29-11852,15,Pizza.EntryQueueU2,queueLength:mean,2416.9841094043
Third-n4-16-20191108-15:12:31-4672,16,Pizza.EntryQueueU2,queueLength:mean,2382.0784407395
Third-n4-17-20191108-15:12:33-7796,17,Pizza.EntryQueueU2,queueLength:mean,2227.679028379
Third-n4-18-20191108-15:12:34-1696,18,Pizza.EntryQueueU2,queueLength:mean,2212.6012875744
Third-n4-19-20191108-15:12:36-1324,19,Pizza.EntryQueueU2,queueLength:mean,2332.4792867611
Third-n4-1-20191108-15:12:04-3788,1,Pizza.EntryQueueU2,queueLength:mean,2388.1236278223
Third-n4-2-20191108-15:12:06-5824,2,Pizza.EntryQueueU2,queueLength:mean,2315.178520591
Third-n4-3-20191108-15:12:08-7624,3,Pizza.EntryQueueU2,queueLength:mean,2447.921522808
Third-n4-4-20191108-15:12:09-11272,4,Pizza.EntryQueueU2,queueLength:mean,2315.6477447957
Third-n4-5-20191108-15:12:11-9876,5,Pizza.EntryQueueU2,queueLength:mean,2186.8864159632
Third-n4-6-20191108-15:12:13-4380,6,Pizza.EntryQueueU2,queueLength:mean,2157.5803111258
Third-n4-7-20191108-15:12:15-10244,7,Pizza.EntryQueueU2,queueLength:mean,2221.0613921314
Third-n4-8-20191108-15:12:16-6864,8,Pizza.EntryQueueU2,queueLength:mean,2504.2892242213
Third-n4-9-20191108-15:12:18-736,9,Pizza.EntryQueueU2,queueLength:mean,2316.8281688777
